source_index,title,url,content,url_type,red_flags,has_implementation_issues,overall_complexity,summary,requires_technical_review,max_severity,num_flags
41543,N.Y. Comp. Codes R. & Regs. Tit. 2 § 152.7 - Service credit,https://www.law.cornell.edu/regulations/new-york/2-NYCRR-152.7,"N.Y. Comp. Codes R. & Regs. Tit. 2 § 152.7 - Service credit

State Regulations
(a) Each
ambulance company for which a service award program is adopted shall maintain
at all times for each volunteer ambulance worker of the company, whether or not
a participant in the program, a record of the activities performed and points
granted toward a year of ambulance service credit. (b) On or before March 31st of each year, each ambulance company for which a service award program is adopted shall
prepare and submit to the governing board of the sponsor a list of all the
volunteer ambulance workers of the company which identifies all those who have
earned credit for a year of ambulance service during the preceding calendar
year. Such list shall be certified under oath by the president, secretary and
chief or comparable officers of the ambulance company and shall be accompanied
by such membership records or records of point accumulations as the governing
board may require to substantiate the accuracy of the list. Such list shall
also identify those volunteer ambulance workers who have waived participation
in the service award program as provided in subdivision (g) of this
section. (c) On or before May 1st
of each year, the governing board of the sponsor shall review each such
certified list and may delete the name of any person who was not a volunteer
ambulance worker during the proceeding calendar year or disallow the service
credit of any volunteer ambulance worker who did not earn 50 points during the
proceeding calendar year or whose point accumulation has not been adequately
documented. Thereafter, the governing board shall approve each such certified
list of volunteer ambulance workers and each volunteer ambulance worker thereon
identified as having earned 50 or more points during the preceding calendar
year shall be credited with a year of ambulance service. Upon approval, the
governing board shall cause a copy of each list to be returned the appropriate
ambulance company and each ambulance company shall, immediately upon receipt, post the list in a conspicuous place at its principal headquarters for at least
30 days and maintain a record of the date on which the list is
posted. (d) Not later than 30 days
after the approved list is posted by the ambulance company, any volunteer
ambulance worker whose name does not appear on the list as having earned credit
for a year of ambulance service may appeal to the governing board of the
sponsor to have his or her name added to the list as having earned credit for a
year of ambulance service. The appeal shall be in writing and mailed to the
clerk or secretary of the governing board of the sponsor. The governing board
shall investigate all appeals and upon finding that such a volunteer ambulance
worker has earned a year of ambulance service credit for the preceding calendar
year, shall order the volunteer ambulance worker to be identified as having
earned a year of ambulance service credit on the approved list. (e) On or before July 1st of each year, the
governing board of the sponsor shall cause a certified copy of the approved
list to be filed with the administrator accompanied by appropriate
documentation supporting any changes to the list made pursuant to subdivision
(d) of this section. (f) The
administrator shall retain such list and shall promptly forward a copy of such
list to the program actuary. (g) Any volunteer ambulance worker not wishing to participate in the service award
program may waive participation by filing with the chief executive officer of
the ambulance company, the chief executive officer of the political subdivision
and the administrator a written notice of waiver of participation. Such waiver
shall remain effective until withdrawn in the same manner. During the period
such a waiver remains effective, a volunteer ambulance worker shall not earn
service credit, nor be entitled to a distribution from the program. (h) If the effective date as of which a
volunteer ambulance worker (or the volunteer ambulance worker's beneficiary, if
the volunteer ambulance worker is deceased) begins to be paid a service award
is other than the last day of a calendar year, the volunteer ambulance worker
shall have the opportunity to earn service credit (i.e., points under the point
system) up to the day immediately preceding the effective date as of which the
service award payments commence. When preparing this list described in
subdivision (b) of this section, only activities performed by a volunteer
ambulance worker up to the day immediately preceding the effective date as of
which service award payments commenced to the volunteer shall be considered
when determining whether the volunteer earned 50 points during the calendar
year in which the service award payments commenced to the volunteer. One year
of service credit shall be awarded to a volunteer ambulance worker only if he
or she earned 50 points for activities he or she performed up to the day
immediately preceding the effective date as of which the service award payments
commenced to the volunteer. When determining the points to be awarded to the
volunteer ambulance worker for participation in ambulance company responses up
to such day, the volunteer ambulance worker must have responded to the same
minimum number of calls for the year that all other volunteer ambulance workers
may be required to respond to under the point system adopted by the sponsor. Upon receipt of a certified copy of the approved list by the administrator as
set forth in subdivision (e) of this section, the administrator shall promptly
direct the program trustee to begin paying the volunteer ambulance worker any
additional service award to which he or she may be entitled to be paid as of
the effective date on which service award payments commenced to the volunteer
ambulance worker. Notes
N.Y. Comp. Codes
R. & Regs. Tit. 2
§
152.7

State regulations are updated quarterly; we currently have two versions available. Below is a
comparison between our most recent version and the prior quarterly release. More comparison features will be added as we have more versions to compare. No prior version found.",regulation,{},False,,,False,0,0
5449,"New York Codes, Rules, and Regulations",https://www.law.cornell.edu/regulations/new-york/title-6/part-550,"New York Codes, Rules, and Regulations

Title 1 - DEPARTMENT OF AGRICULTURE AND MARKETS
Title 2 - DEPARTMENT OF AUDIT AND CONTROL
Title 3 - BANKING
Title 4 - DEPARTMENT OF CIVIL SERVICE
Title 5 - DEPARTMENT OF ECONOMIC DEVELOPMENT
Title 6 - DEPARTMENT OF ENVIRONMENTAL CONSERVATION
Title 7 - DEPARTMENT OF CORRECTIONS AND COMMUNITY SUPERVISION
Title 8 - EDUCATION DEPARTMENT
Title 9 - EXECUTIVE DEPARTMENT
Title 10 - DEPARTMENT OF HEALTH
Title 11 - INSURANCE
Title 12 - DEPARTMENT OF LABOR
Title 13 - DEPARTMENT OF LAW
Title 14 - DEPARTMENT OF MENTAL HYGIENE
Title 15 - Department of Motor Vehicles

Title 16 - DEPARTMENT OF PUBLIC SERVICE
Title 17 - DEPARTMENT OF TRANSPORTATION
Title 18 - DEPARTMENT OF SOCIAL SERVICES
Title 19 - DEPARTMENT OF STATE
Title 20 - DEPARTMENT OF TAXATION AND FINANCE
Title 21 - Miscellaneous

Title 22 - JUDICIARY
Title 23 - FINANCIAL SERVICES
Title 99 - Executive Orders (Andrew M. Cuomo)",title,{},False,,,False,0,0
57328,N.Y. Comp. Codes R. & Regs. Tit. 9 § 113.19 - Prohibition on the use of Medical Cannabis Products in Certain Places,https://www.law.cornell.edu/regulations/new-york/9-NYCRR-113.19,"N.Y. Comp. Codes R. & Regs. Tit. 9 § 113.19 - Prohibition on the use of Medical Cannabis Products in Certain Places

State Regulations
(a) In no event
shall medical cannabis products be consumed through smoking or vaporization in
any location in which smoking is prohibited under Article 13-E of the Public

Health Law, except where the consumption through smoking or vaporization is
authorized by the research license issued pursuant to Article 3 of the Cannabis

Law. (b) Consumption of medical
cannabis products shall not be permitted in any motor vehicle, either public or
private, as defined in section
125
of
the Vehicle and Traffic Law. Notes
N.Y. Comp. Codes R. & Regs. Tit. 9
§
113.19

Adopted

New

York State Register February 22, 2023/Volume XLV, Issue 08, eff. 2/22/2023

Amended

New

York State Register March 27, 2024/Volume XLVI, Issue 13, eff. 3/27/2024

State regulations are updated quarterly; we currently have two versions available. Below is a
comparison between our most recent version and the prior quarterly release. More comparison features will be added as we have more versions to compare. (a) In no event shall medical cannabis products be consumed through smoking or vaporization in any location in which smoking is prohibited under Article 13-E of the Public Health

Law, except where the consumption through smoking or vaporization is authorized by the research
license
issued pursuant to Article 3 of the Cannabis

Law. (b) Consumption of medical cannabis products shall not be permitted in any motor vehicle, either public or private, as defined in section
125
of the Vehicle and Traffic

Law. Notes
N.Y. Comp. Codes R. & Regs. Tit. 9
§
113.19

Adopted

New York

State

Register February 22, 2023/Volume XLV, Issue 08, eff. 2/22/2023",regulation,{},False,,,False,0,0
34427,N.Y. Comp. Codes R. & Regs. Tit. 15 § 10.6 - Seminars,https://www.law.cornell.edu/regulations/new-york/15-NYCRR-10.6,"N.Y. Comp. Codes R. & Regs. Tit. 15 § 10.6 - Seminars

State Regulations

Sponsors must provide at least one representative to attend
and participate in any seminars with the department when significant changes
are made, as determined by the department, affecting either the curriculum or
the administration of the course or both. Failure of any sponsor to attend and
meaningfully participate in any of the required seminars, after notification to
do so, may result in the suspension or revocation of the sponsors approval to
conduct the course. Notes
N.Y. Comp. Codes R. & Regs. Tit. 15
§
10.6

Adopted

New

York State Register June 17, 2020/Volume XLII, Issue 24, eff. 6/17/2020

State regulations are updated quarterly; we currently have two versions available. Below is a
comparison between our most recent version and the prior quarterly release. More comparison features will be added as we have more versions to compare. No prior version found.",regulation,{},False,,,False,0,0
9845,N.Y. Comp. Codes R. & Regs. Tit. 9 § 432.3 - Supplemental rating criteria,https://www.law.cornell.edu/regulations/new-york/9-NYCRR-432.3,"N.Y. Comp. Codes R. & Regs. Tit. 9 § 432.3 - Supplemental rating criteria

State Regulations

In addition to the criteria listed in section
431.8
of this

Title, the following criteria will be considered in rating park
projects: (a) the degree to which the
project will develop, expand or enhance public access to water bodies, promote
water based recreation or enhance the natural, cultural or historic aspects of
water bodies; (b) the degree to
which local recreation, conservation or open space deficiencies will be
addressed by the project; and
(c) the degree to which the project will primarily serve either a densely populated
area where recreational opportunities have sustained physical deterioration, decay, neglect or disinvestment or an area where a substantial proportion of
the population is of low income or otherwise disadvantaged and underserved with
respect to existing recreational opportunities. Notes
N.Y. Comp. Codes R. & Regs. Tit. 9
§
432.3

State regulations are updated quarterly; we currently have two versions available. Below is a
comparison between our most recent version and the prior quarterly release. More comparison features will be added as we have more versions to compare. No prior version found.",regulation,{},False,,,False,0,0
52824,N.Y. Comp. Codes R. & Regs. Tit. 9 § 6021.4 - Requirements for approval of a course in police supervision,https://www.law.cornell.edu/regulations/new-york/9-NYCRR-6021.4,"N.Y. Comp. Codes R. & Regs. Tit. 9 § 6021.4 - Requirements for approval of a course in police supervision

State Regulations
(a) No later than
45 days prior to commencement of a supervisory course, the course director
shall file a copy of the proposed curriculum with the commissioner. This copy
shall be in a form approved or prescribed by the commissioner and shall
include: (1)
course location and
sponsor; (2)
a chronological
listing of topics; including the date, time and number of hours allotted to
each topic; (3)
the names of
instructors and the type of instructor certification held by each instructor; and
(4)

The name of the course
director as defined in section
6021.1
(b) of this

Part. (b) The
commissioner may require any additional information deemed necessary for the
purposes of approving a curriculum. (c) The commissioner shall make an individual
written certification for each supervisory course conducted when in his or her
judgment the information furnished warrants such action. Notes
N.Y. Comp. Codes R. & Regs. Tit. 9
§
6021.4

Amended

New

York State Register March 25, 2020/Volume XLII, Issue 12, eff. 3/25/2020

State regulations are updated quarterly; we currently have two versions available. Below is a
comparison between our most recent version and the prior quarterly release. More comparison features will be added as we have more versions to compare. No prior version found.",regulation,{},False,,,False,0,0
44804,N.Y. Comp. Codes R. & Regs. Tit. 9 § 463.5 - Commercial moving expenses,https://www.law.cornell.edu/regulations/new-york/9-NYCRR-463.5,"N.Y. Comp. Codes R. & Regs. Tit. 9 § 463.5 - Commercial moving expenses

State Regulations

An eligible person occupying a business, farm operation
or a nonprofit organization will be reimbursed for actual, reasonable and
necessary moving expenses; actual, reasonable and necessary expenses in
searching for a replacement site; and actual direct losses of tangible personal
property in moving or discontinuing the operation or activity. (a) The eligible person shall notify the
office, eight weeks prior to the starting date of the move, of his definite
intentions regarding the manner and method of moving. At the option of the
office, personnel of the office may conduct an inventory of personal property
and merchandise to be moved, including a description of each phase of the work
to be performed and an explanation of any unusual or peculiar circumstances
that will be pertinent to arriving at a comprehensive cost of moving figure. The address of the appropriated property, address the eligible person is moving
to and the approximate distance between is to be included therein. This
inventory is to be signed by the eligible person and is to be supplied to all
estimators and bidders for each phase of the work, and they are to base their
estimates and bids on removal of the items listed therein. The occupant may, at
his own expense, obtain competitive bids on the costs of moving and may submit
a competitive self-move bid on all or a portion of the removal. (b) Actual costs must be documented upon
receipted, detailed bills from recognized movers, skilled craftsman, and are
not to exceed the total of the lowest acceptable bids or estimates obtained on
each phase of the move. (c) Estimates and bids on each phase of the move shall be obtained by the office
from generally recognized, qualified movers and skilled craftsmen. Upon receipt
and review of all estimates and bids, the office will determine the lowest
acceptable bid. This bid will be sent to the eligible person, advising him to
commence moving and setting forth the limits of reimbursement and the time and
manner in which payment will be made. After the removal has been accomplished, actual costs must be documented by detailed, receipted bills from recognized
movers, skilled craftsmen, and are not to exceed the approved amount based on a
total of the lowest acceptable bids or estimates obtained on each phase of the
move. All bids from movers and craftsmen must be submitted in accordance with
section
463.6
of this Part. (d) In the case of a
self-move, the owner of a relocated business may be paid an amount, to be
negotiated between the State and the business, not to exceed the lower of two
firm bids or estimates obtained by the State from qualified moving
firms. (e) When personal property
which is used in connection with the business to be moved is of low value and
high bulk and the estimated cost of moving would be disproportionate in
relation to the value, the State may negotiate with the owner for an amount not
to exceed the difference between the cost of replacement of comparable item(s)
on the market and the amount which would probably have been received for the
item(s) on liquidation. (f) All
books and records kept by eligible persons shall be subject to review and audit
by a State representative during reasonable business hours. (g) Payment of moving expenses is based upon
the preapproval of estimates and bids submitted to the office before commencing
the move. If, due to extraordinary circumstances, a move is completed without
submitting necessary bids, the commissioner may, upon receipt of sufficient
written justification for failure to submit estimates, pay reasonable and
necessary actual expenses upon verification and support for the expenses
incurred. Notes
N.Y. Comp. Codes R. & Regs. Tit. 9
§
463.5

State regulations are updated quarterly; we currently have two versions available. Below is a
comparison between our most recent version and the prior quarterly release. More comparison features will be added as we have more versions to compare. No prior version found.",regulation,{},False,,,False,0,0
9841,N.Y. Comp. Codes R. & Regs. Tit. 15 § 82.1 - Introduction,https://www.law.cornell.edu/regulations/new-york/15-NYCRR-82.1,"N.Y. Comp. Codes R. & Regs. Tit. 15 § 82.1 - Introduction

State Regulations

Chapter 946 of the Laws of 1974 created article 12-A of the

Vehicle and Traffic Law, entitled the Motor Vehicle Repair Shop Registration

Act, hereinafter referred to as the act. The stated purposes of the act are to
further highway safety by promoting the proper and efficient repair of
malfunctioning or disabled motor vehicles, to protect consumers from dishonest, deceptive and fraudulent practices in the repair of such motor vehicles, to
protect the motoring public from improper repairs, to eliminate unqualified
automotive repair shops, and to set standards for quality repairs. This Part is
promulgated to realize those purposes. Notes
N.Y. Comp. Codes R. & Regs. Tit. 15
§
82.1

State regulations are updated quarterly; we currently have two versions available. Below is a
comparison between our most recent version and the prior quarterly release. More comparison features will be added as we have more versions to compare. No prior version found.",regulation,{},False,,,False,0,0
2556,N.Y. Comp. Codes R. & Regs. Tit. 17 § 8114.20 - Town of Alden,https://www.law.cornell.edu/regulations/new-york/17-NYCRR-8114.20,"N.Y. Comp. Codes R. & Regs. Tit. 17 § 8114.20 - Town of Alden

State Regulations
(a) Route 33, Genesee Street between the Town of Lancaster-Town of Alden line and the County
of Erie-County of Genesee line. Notes
N.Y. Comp. Codes R. & Regs. Tit. 17
§
8114.20

State regulations are updated quarterly; we currently have two versions available. Below is a
comparison between our most recent version and the prior quarterly release. More comparison features will be added as we have more versions to compare. No prior version found.",regulation,{},False,,,False,0,0
35251,N.Y. Comp. Codes R. & Regs. Tit. 10 §§ 70-2.4 - Transfer of regulated medical waste for off-site treatment,https://www.law.cornell.edu/regulations/new-york/10-NYCRR-70-2.4,"N.Y. Comp. Codes R. & Regs. Tit. 10 §§ 70-2.4 - Transfer of regulated medical waste for off-site treatment

State Regulations
(a) Generators of regulated medical waste shall transfer such waste for off-site treatment only to a regulated medical waste transporter permitted by the Department of Environmental Conservation; provided, however, that a generator of under 50 pounds of regulated medical waste per month registered with the Department of Environmental Conservation pursuant to 6 NYCRR Part
364
may transport its own waste for off-site treatment. (b) A facility that generates waste and arranges transport for off-site treatment or disposal, or otherwise participates in the transport of regulated medical waste shall ensure that a regulated medical waste tracking form prescribed by the Department of Environmental Conservation accompanies each load. (c) All solid waste transported in a load containing regulated medical waste shall be treated as regulated medical waste, unless the regulated medical waste is separately contained in a secondary container meeting the requirements of section
70-2.2
(h) of this Subpart or is otherwise kept separate from the solid waste by leak-proof barriers. Notes
N.Y. Comp. Codes R. & Regs. Tit. 10
§§
70-2.4

State regulations are updated quarterly; we currently have two versions available. Below is a
comparison between our most recent version and the prior quarterly release. More comparison features will be added as we have more versions to compare. No prior version found.",regulation,{},False,,,False,0,0
22723,N.Y. Comp. Codes R. & Regs. Tit. 19 § 1105.8 - Repealed,https://www.law.cornell.edu/regulations/new-york/19-NYCRR-1105.8,"N.Y. Comp. Codes R. & Regs. Tit. 19 § 1105.8 - Repealed

State Regulations

Notes
N.Y. Comp. Codes
R. & Regs. Tit. 19
§
1105.8

State regulations are updated quarterly; we currently have two versions available. Below is a
comparison between our most recent version and the prior quarterly release. More comparison features will be added as we have more versions to compare. No prior version found.",regulation,{},False,,,False,0,0
